Pred: don           True: don
Pred: stein         True: stein
Pred: </s>          True: </s>

LOSS: 0.003884232370182872 
------------------------- 
Pred: man           True: man
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: 20            True: 20
Pred:  years        True:  years
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: pre           True: pre
Pred: vent          True: vent
Pred:  biting       True:  biting
Pred: </s>          True: </s>

Pred: jan           True: jan
Pred: uary          True: uary
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.006458064541220665 
------------------------- 
Pred: s             True: s
Pred: itting        True: itting
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: mer           True: mer
Pred: cedes         True: cedes
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: d             True: d
Pred: ub            True: ub
Pred: lin           True: lin
Pred: </s>          True: </s>

Pred: over          True: over
Pred: cast          True: cast
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.004257651045918465 
------------------------- 
Pred: christ        True: christ
Pred: mas           True: mas
Pred: </s>          True: </s>

Pred: m             True: m
Pred: ice           True: ice
Pred: </s>          True: </s>

Pred: cr            True: cr
Pred: ane           True: ane
Pred: </s>          True: </s>

Pred: 40            True: 40
Pred: ft            True: ft
Pred: </s>          True: </s>

LOSS: 0.0008417376666329801 
------------------------- 
Pred: lake          True: lake
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: f             True: f
Pred: ence          True: ence
Pred: </s>          True: </s>

Pred: k             True: k
Pred: ites          True: ites
Pred: </s>          True: </s>

Pred: ice           True: ice
Pred:  cream        True:  cream
Pred: </s>          True: </s>

LOSS: 0.0056909192353487015 
------------------------- 
Pred: do            True: do
Pred:  not          True:  not
Pred:  enter        True:  enter
Pred: </s>          True: </s>

Pred: v             True: v
Pred: andal         True: andal
Pred: ism           True: ism
Pred: </s>          True: </s>

Pred: stone         True: stone
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: pen           True: pen
Pred: insula        True: insula
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.004960209596902132 
------------------------- 
Pred: space         True: space
Pred:  needle       True:  needle
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: top           True: top
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: cand          True: cand
Pred: les           True: les
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: f             True: f
Pred: lam           True: lam
Pred: ingo          True: ingo
Pred: </s>          True: </s>

LOSS: 0.006207001395523548 
------------------------- 
Pred: functional    True: functional
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: mitt          True: mitt
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: ural          True: ural
Pred:  side         True:  side
Pred: car           True: car
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: b             True: b
Pred: rit           True: rit
Pred: ish           True: ish
Pred:  col          True:  col
Pred: umb           True: umb
Pred: ia            True: ia
Pred: </s>          True: </s>

LOSS: 0.01806769147515297 
------------------------- 
Pred: l             True: l
Pred: ilies         True: ilies
Pred: </s>          True: </s>

Pred: trans         True: trans
Pred: portation     True: portation
Pred: </s>          True: </s>

Pred: pl            True: pl
Pred: astic         True: astic
Pred: </s>          True: </s>

Pred: c             True: c
Pred: abbage        True: abbage
Pred: </s>          True: </s>

LOSS: 0.023134058341383934 
------------------------- 
Pred: 600           True: 600
Pred:  years        True:  years
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: mo            True: mo
Pred: zz            True: zz
Pred: arella        True: arella
Pred: </s>          True: </s>

Pred: 1983          True: 1983
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: m             True: m
Pred: ush           True: ush
Pred: room          True: room
Pred: </s>          True: </s>

LOSS: 0.007616192568093538 
------------------------- 
Pred: arn           True: arn
Pred: old           True: old
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: street        True: street
Pred:  names        True:  names
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: until         True: until
Pred:  they         True:  they
Pred:  die          True:  die
Pred: </s>          True: </s>

Pred: wood          True: wood
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.011985700577497482 
------------------------- 
Pred: k             True: k
Pred: raft          True: raft
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: ste           True: ste
Pred: ve            True: ve
Pred:  jobs         True:  jobs
Pred: </s>          True: </s>

Pred: b             True: b
Pred: arn           True: arn
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: leg           True: leg
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.006252090912312269 
------------------------- 
Pred: protect       True: protect
Pred:  him          True:  him
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: male          True: male
Pred:  pattern      True:  pattern
Pred:  bald         True:  bald
Pred: ness          True: ness
Pred: </s>          True: </s>

Pred: sam           True: sam
Pred: my            True: my
Pred:  s            True:  s
Pred: osa           True: osa
Pred: </s>          True: </s>

Pred: b             True: b
Pred: atter         True: atter
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.010671256110072136 
------------------------- 
Pred: ref           True: ref
Pred: lection       True: lection
Pred: </s>          True: </s>

Pred: ele           True: ele
Pred: phant         True: phant
Pred: </s>          True: </s>

Pred: steam         True: steam
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: con           True: con
Pred: air           True: air
Pred: </s>          True: </s>

LOSS: 0.0030626740772277117 
------------------------- 
Pred: l             True: l
Pred: unch          True: unch
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: sm            True: sm
Pred: rt            True: rt
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: d             True: d
Pred: rying         True: rying
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: air           True: air
Pred:  can          True:  can
Pred: ada           True: ada
Pred: </s>          True: </s>

LOSS: 0.004326025024056435 
------------------------- 
Pred: rug           True: rug
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: 80            True: 80
Pred:  mph          True:  mph
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: life          True: life
Pred:  jacket       True:  jacket
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: mart          True: mart
Pred: in            True: in
Pred:  cooper       True:  cooper
Pred: </s>          True: </s>

LOSS: 0.005887182895094156 
------------------------- 
Pred: ut            True: ut
Pred: ens           True: ens
Pred: ils           True: ils
Pred: </s>          True: </s>

Pred: coins         True: coins
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: old           True: old
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: day           True: day
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.00944073498249054 
------------------------- 
Pred: p             True: p
Pred: il            True: il
Pred: ots           True: ots
Pred: </s>          True: </s>

Pred: security      True: security
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: dog           True: dog
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: taking        True: taking
Pred:  nature       True:  nature
Pred:  picture      True:  picture
Pred: </s>          True: </s>

LOSS: 0.007438363041728735 
------------------------- 
Pred: roman         True: roman
Pred:  numer        True:  numer
Pred: als           True: als
Pred: </s>          True: </s>

Pred: dom           True: dom
Pred: estic         True: estic
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: sold          True: sold
Pred: ering         True: ering
Pred:  gun          True:  gun
Pred: </s>          True: </s>

Pred: pat           True: pat
Pred: io            True: io
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.005206351634114981 
------------------------- 
Pred: table         True: table
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: speed         True: speed
Pred:  limit        True:  limit
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: m             True: m
Pred: antle         True: antle
Pred:  or           True:  or
Pred: </s>          True:  desktop
Pred: </s>          True: </s>

Pred: quiet         True: quiet
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.2113165408372879 
------------------------- 
Pred: books         True: books
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: lot           True: lot
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: ar            True: ar
Pred: ug            True: ug
Pred: ula           True: ula
Pred: </s>          True: </s>

Pred: bear          True: bear
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.008967888541519642 
------------------------- 
Pred: ten           True: ten
Pred: nis           True: nis
Pred: </s>          True: </s>

Pred: pal           True: pal
Pred: m             True: m
Pred: </s>          True: </s>

Pred: news          True: news
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: hot           True: hot
Pred: el            True: el
Pred: </s>          True: </s>

LOSS: 0.0017812644364312291 
------------------------- 
Pred: horse         True: horse
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: crow          True: crow
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: ten           True: ten
Pred: nis           True: nis
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: waters        True: waters
Pred: ki            True: ki
Pred: ing           True: ing
Pred: </s>          True: </s>

LOSS: 0.007564753759652376 
------------------------- 
Pred: co            True: co
Pred: ach           True: ach
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: sur           True: sur
Pred: f             True: f
Pred:  board        True:  board
Pred: </s>          True: </s>
